Speed,Target,Voltage,Integral,Derivative
3479.067752,3600,12000,17387.78858,-1.650937
3489.557589,3600,12000,17387.78858,-2.534827
3496.583951,3600,12000,17387.78858,-2.98398
3497.936358,3600,12000,17387.78858,-2.820823
3484.805904,3600,12000,17387.78858,-1.225695
3483.935019,3600,12000,17387.78858,-1.016037
3484.664766,3600,12000,17387.78858,-0.987408
3507.755051,3600,12000,17387.78858,-3.197696
3508.481793,3600,12000,17387.78858,-2.9506
3509.099524,3600,12000,17387.78858,-2.717314
3505.844596,3600,12000,17387.78858,-2.120089
3516.307906,3600,12000,17387.78858,-2.954411
3500.00172,3600,12000,17387.78858,-1.028352
3507.141462,3600,12000,17387.78858,-1.639491
3510.270243,3600,12000,17387.78858,-1.78842
3502.429707,3600,12000,17387.78858,-0.825524
3498.075251,3600,12000,17387.78858,-0.307526
3497.943963,3600,12000,17387.78858,-0.263645
3489.642369,3600,12000,17387.78858,0.592879
3492.876013,3600,12000,17387.78858,0.210227
3484.074611,3600,12000,17387.78858,1.069344
3494.44342,3600,12000,17387.78858,-0.074471
3488.136907,3600,12000,17387.78858,0.563627
3499.156371,3600,12000,17387.78858,-0.594682
3494.452915,3600,12000,17387.78858,-0.064868
3495.704978,3600,12000,17387.78858,-0.183587
3496.349231,3600,12000,17387.78858,-0.229654
3487.866846,3600,12000,17387.78858,0.64155
3484.856819,3600,12000,17387.78858,0.878398
3490.068297,3600,12000,17387.78858,0.26941
3479.588052,3600,12000,17387.78858,1.290494
3485.799844,3600,12000,17387.78858,0.540265
3480.789868,3600,12000,17387.78858,0.987236
3493.121387,3600,12000,17387.78858,-0.344639
3491.003179,3600,12000,17387.78858,-0.098355
3497.602702,3600,12000,17387.78858,-0.748472
3494.812297,3600,12000,17387.78858,-0.394584
3502.310453,3600,12000,17387.78858,-1.104941
3488.523885,3600,12000,17387.78858,0.38421
3478.065302,3600,12000,17387.78858,1.391647
3478.835507,3600,12000,17387.78858,1.175462
3482.850181,3600,12000,17387.78858,0.656448
3475.342654,3600,12000,17387.78858,1.341556
3485.971256,3600,12000,17387.78858,0.14454
3493.325567,3600,12000,17387.78858,-0.605345
3503.566732,3600,12000,17387.78858,-1.568927
3499.041722,3600,12000,17387.78858,-0.959533
3503.595464,3600,12000,17387.78858,-1.318954
3492.976144,3600,12000,17387.78858,-0.125127
3495.919723,3600,12000,17387.78858,-0.406972
3496.531764,3600,12000,17387.78858,-0.427479
3489.072,3600,12000,17387.78858,0.361246
3492.8112,3600,12000,17387.78858,-0.048799
3492.62952,3600,12000,17387.78858,-0.025751
3488.905092,3600,12000,17387.78858,0.349267
3479.439328,3600,12000,17387.78858,1.260916
3481.683429,3600,12000,17387.78858,0.910415
3495.770914,3600,12000,17387.78858,-0.589375
3495.985277,3600,12000,17387.78858,-0.551874
3503.727486,3600,12000,17387.78858,-1.270907
3497.078363,3600,12000,17387.78858,-0.478904
3495.416608,3600,12000,17387.78858,-0.264839
3494.844117,3600,12000,17387.78858,-0.181106
3496.2475,3600,12000,17387.78858,-0.303333
3500.800375,3600,12000,17387.78858,-0.728287
3501.730318,3600,12000,17387.78858,-0.748453
3489.290771,3600,12000,17387.78858,0.570347
3493.837155,3600,12000,17387.78858,0.058674
3492.241582,3600,12000,17387.78858,0.212364
3503.275345,3600,12000,17387.78858,-0.912249
3499.634043,3600,12000,17387.78858,-0.456894
3505.988936,3600,12000,17387.78858,-1.046694
3503.200596,3600,12000,17387.78858,-0.66319
3502.090507,3600,12000,17387.78858,-0.485862
3499.466931,3600,12000,17387.78858,-0.174919
3502.696891,3600,12000,17387.78858,-0.480423
3504.182357,3600,12000,17387.78858,-0.580927
3507.335004,3600,12000,17387.78858,-0.838099
3499.094753,3600,12000,17387.78858,0.069736
3493.77054,3600,12000,17387.78858,0.595184
3517.384959,3600,12000,17387.78858,-1.825777
3522.337215,3600,12000,17387.78858,-2.138425
3513.526633,3600,12000,17387.78858,-1.043524
3516.537638,3600,12000,17387.78858,-1.240272
3507.756992,3600,12000,17387.78858,-0.23818
3509.953443,3600,12000,17387.78858,-0.434007
3510.770427,3600,12000,17387.78858,-0.472305
3508.944863,3600,12000,17387.78858,-0.242518
3512.223133,3600,12000,17387.78858,-0.546093
3509.339663,3600,12000,17387.78858,-0.203137
3508.988714,3600,12000,17387.78858,-0.147728
3508.690407,3600,12000,17387.78858,-0.103125
3522.296846,3600,12000,17387.78858,-1.453456
3531.342319,3600,12000,17387.78858,-2.212658
3519.710971,3600,12000,17387.78858,-0.828257
3521.164325,3600,12000,17387.78858,-0.890767
3514.839677,3600,12000,17387.78858,-0.169225
3513.663725,3600,12000,17387.78858,-0.034708
3518.964166,3600,12000,17387.78858,-0.561281
3509.819541,3600,12000,17387.78858,0.40931
3515.69661,3600,12000,17387.78858,-0.219328
3511.242119,3600,12000,17387.78858,0.248054
3515.015801,3600,12000,17387.78858,-0.15412
3516.753431,3600,12000,17387.78858,-0.312471
3524.950416,3600,12000,17387.78858,-1.100922
3527.717854,3600,12000,17387.78858,-1.267574
3522.930176,3600,12000,17387.78858,-0.662049
3525.790649,3600,12000,17387.78858,-0.881891
3520.242052,3600,12000,17387.78858,-0.238842
3515.315744,3600,12000,17387.78858,0.277673
3521.628383,3600,12000,17387.78858,-0.381358
3520.694125,3600,12000,17387.78858,-0.249797
3521.580006,3600,12000,17387.78858,-0.313405
3512.883005,3600,12000,17387.78858,0.587635
3519.980555,3600,12000,17387.78858,-0.180883
3519.083471,3600,12000,17387.78858,-0.073086
3526.720951,3600,12000,17387.78858,-0.829526
3509.692808,3600,12000,17387.78858,0.956241
3502.148887,3600,12000,17387.78858,1.615009
3498.886554,3600,12000,17387.78858,1.779741
3494.853571,3600,12000,17387.78858,2.005066
3486.175535,3600,12000,17387.78858,2.672363
3496.649205,3600,12000,17387.78858,1.357759
3492.321824,3600,12000,17387.78858,1.654722
3489.903551,3600,12000,17387.78858,1.731077
3478.818018,3600,12000,17387.78858,2.666522
3489.555315,3600,12000,17387.78858,1.32614
3477.472018,3600,12000,17387.78858,2.401856
3491.771215,3600,12000,17387.78858,0.731751
3475.155533,3600,12000,17387.78858,2.320144
3467.962203,3600,12000,17387.78858,2.807462
3470.877873,3600,12000,17387.78858,2.235149
3473.776192,3600,12000,17387.78858,1.721802
3466.999763,3600,12000,17387.78858,2.227265
3477.199798,3600,12000,17387.78858,0.984535
3481.039829,3600,12000,17387.78858,0.502078
3473.803854,3600,12000,17387.78858,1.175468
3467.653276,3600,12000,17387.78858,1.672979
3486.365285,3600,12000,17387.78858,-0.36552
3478.120492,3600,12000,17387.78858,0.495512
3492.952418,3600,12000,17387.78858,-1.037232
3486.869556,3600,12000,17387.78858,-0.325223
3476.869122,3600,12000,17387.78858,0.707343
3482.438754,3600,12000,17387.78858,0.079645
3484.442941,3600,12000,17387.78858,-0.128738
3482.5765,3600,12000,17387.78858,0.07078
3489.810025,3600,12000,17387.78858,-0.65965
3484.198521,3600,12000,17387.78858,-0.032535
3476.698743,3600,12000,17387.78858,0.720696
3471.373931,3600,12000,17387.78858,1.181108
3487.007842,3600,12000,17387.78858,-0.500394
3485.806665,3600,12000,17387.78858,-0.330237
3493.395666,3600,12000,17387.78858,-1.056113
3484.306316,3600,12000,17387.78858,-0.041567
3487.710368,3600,12000,17387.78858,-0.377816
3492.073813,3600,12000,17387.78858,-0.776378
3499.772741,3600,12000,17387.78858,-1.468633
3504.84683,3600,12000,17387.78858,-1.829179
3502.439806,3600,12000,17387.78858,-1.405559
3498.503835,3600,12000,17387.78858,-0.871406
3494.108259,3600,12000,17387.78858,-0.344708
3491.002021,3600,12000,17387.78858,0.000387
3512.511717,3600,12000,17387.78858,-2.150621
3503.49496,3600,12000,17387.78858,-1.033883
3516.410716,3600,12000,17387.78858,-2.222071
3509.119108,3600,12000,17387.78858,-1.270703
3509.221242,3600,12000,17387.78858,-1.153846
3511.198056,3600,12000,17387.78858,-1.236143
3521.278348,3600,12000,17387.78858,-2.120558
3520.816595,3600,12000,17387.78858,-1.862327
3524.414106,3600,12000,17387.78858,-2.035845
3520.33199,3600,12000,17387.78858,-1.424049
3514.552192,3600,12000,17387.78858,-0.703664
3501.239363,3600,12000,17387.78858,0.697985
3519.113458,3600,12000,17387.78858,-1.159223
3499.02644,3600,12000,17387.78858,0.965401
3502.322474,3600,12000,17387.78858,0.539258
3494.204103,3600,12000,17387.78858,1.297169
3488.983487,3600,12000,17387.78858,1.689514
3482.025964,3600,12000,17387.78858,2.216315
3495.22207,3600,12000,17387.78858,0.675073
3492.368759,3600,12000,17387.78858,0.892896
3489.943445,3600,12000,17387.78858,1.046138
3484.311928,3600,12000,17387.78858,1.504676
3478.895139,3600,12000,17387.78858,1.895887
3458.960868,3600,12000,17387.78858,3.699726
3486.956738,3600,12000,17387.78858,0.530166
3458.463227,3600,12000,17387.78858,3.326501
3452.303743,3600,12000,17387.78858,3.609799
3451.058182,3600,12000,17387.78858,3.373375
3470.159455,3600,12000,17387.78858,1.12591
3468.335536,3600,12000,17387.78858,1.195711
3480.645206,3600,12000,17387.78858,-0.154827
3484.808425,3600,12000,17387.78858,-0.555666
3481.417161,3600,12000,17387.78858,-0.160973
3476.434587,3600,12000,17387.78858,0.353382
3478.079399,3600,12000,17387.78858,0.153562
3473.597489,3600,12000,17387.78858,0.586397
3484.697866,3600,12000,17387.78858,-0.58228
3460.953186,3600,12000,17387.78858,1.850416
3468.280208,3600,12000,17387.78858,0.932672
3466.528177,3600,12000,17387.78858,1.014608
3473.64895,3600,12000,17387.78858,0.20107
3471.301608,3600,12000,17387.78858,0.415697
3476.026367,3600,12000,17387.78858,-0.098349
3469.752412,3600,12000,17387.78858,0.538882
3469.03955,3600,12000,17387.78858,0.55628
3471.583617,3600,12000,17387.78858,0.246245
3479.836075,3600,12000,17387.78858,-0.603625
3473.620664,3600,12000,17387.78858,0.078278
3490.597564,3600,12000,17387.78858,-1.627239
3473.737929,3600,12000,17387.78858,0.221448
3478.09724,3600,12000,17387.78858,-0.236628
3473.612654,3600,12000,17387.78858,0.235493
3471.690756,3600,12000,17387.78858,0.404134
3466.067143,3600,12000,17387.78858,0.926082
3476.617071,3600,12000,17387.78858,-0.221519
3469.62451,3600,12000,17387.78858,0.499889
3459.690834,3600,12000,17387.78858,1.443268
3466.787209,3600,12000,17387.78858,0.589303
3468.409127,3600,12000,17387.78858,0.368181
3464.117758,3600,12000,17387.78858,0.7605
3472.440095,3600,12000,17387.78858,-0.147784
3465.23408,3600,12000,17387.78858,0.587596
3467.298968,3600,12000,17387.78858,0.322348
3456.244123,3600,12000,17387.78858,1.395597
3474.147505,3600,12000,17387.78858,-0.5343
3474.455379,3600,12000,17387.78858,-0.511658
3485.007072,3600,12000,17387.78858,-1.515661
3491.456011,3600,12000,17387.78858,-2.008989
3497.98761,3600,12000,17387.78858,-2.46125
3504.799468,3600,12000,17387.78858,-2.896311
3509.749548,3600,12000,17387.78858,-3.101688
3505.977116,3600,12000,17387.78858,-2.414276
3504.450548,3600,12000,17387.78858,-2.020191
3499.792966,3600,12000,17387.78858,-1.352414
3508.854021,3600,12000,17387.78858,-2.123278
3507.945918,3600,12000,17387.78858,-1.82014
3516.62403,3600,12000,17387.78858,-2.505937
3503.000426,3600,12000,17387.78858,-0.892983
3507.380362,3600,12000,17387.78858,-1.241678
3506.273308,3600,12000,17387.78858,-1.006805
3508.062311,3600,12000,17387.78858,-1.085025
3516.512965,3600,12000,17387.78858,-1.821588
3518.86602,3600,12000,17387.78858,-1.874735
3510.576117,3600,12000,17387.78858,-0.858271
3512.769699,3600,12000,17387.78858,-0.991802
3513.164245,3600,12000,17387.78858,-0.932076
3508.249608,3600,12000,17387.78858,-0.347405
3506.382167,3600,12000,17387.78858,-0.12592
3510.884842,3600,12000,17387.78858,-0.563596
3496.862115,3600,12000,17387.78858,0.895036
3497.332798,3600,12000,17387.78858,0.758464
3493.112878,3600,12000,17387.78858,1.10461
3497.715947,3600,12000,17387.78858,0.533842
3507.718555,3600,12000,17387.78858,-0.519803
3512.860771,3600,12000,17387.78858,-0.982044
3509.671656,3600,12000,17387.78858,-0.564928
3511.580907,3600,12000,17387.78858,-0.699361
3509.003771,3600,12000,17387.78858,-0.371711
3511.013206,3600,12000,17387.78858,-0.535483
3503.271225,3600,12000,17387.78858,0.292263
3511.600541,3600,12000,17387.78858,-0.569895
3500.62046,3600,12000,17387.78858,0.585103
3498.847391,3600,12000,17387.78858,0.703899
3497.340282,3600,12000,17387.78858,0.78422
3494.79924,3600,12000,17387.78858,0.959903
3506.289354,3600,12000,17387.78858,-0.285099
3500.305951,3600,12000,17387.78858,0.341751
3496.690058,3600,12000,17387.78858,0.669165
3485.426549,3600,12000,17387.78858,1.7286
3499.372567,3600,12000,17387.78858,0.161138
3507.446682,3600,12000,17387.78858,-0.662387
3507.58968,3600,12000,17387.78858,-0.610448
3510.861228,3600,12000,17387.78858,-0.876558
3494.112044,3600,12000,17387.78858,0.886016
3490.165237,3600,12000,17387.78858,1.192095
3496.680451,3600,12000,17387.78858,0.421364
3506.838384,3600,12000,17387.78858,-0.636566
3511.272626,3600,12000,17387.78858,-1.016333
3509.791732,3600,12000,17387.78858,-0.766611
3510.422972,3600,12000,17387.78858,-0.753074
3497.519527,3600,12000,17387.78858,0.612578
3505.661598,3600,12000,17387.78858,-0.262887
3508.382358,3600,12000,17387.78858,-0.508674
3509.435004,3600,12000,17387.78858,-0.563071
3520.829754,3600,12000,17387.78858,-1.646239
3504.055291,3600,12000,17387.78858,0.195831
3491.686997,3600,12000,17387.78858,1.413077
3498.813947,3600,12000,17387.78858,0.559075
3498.361855,3600,12000,17387.78858,0.548376
3505.327577,3600,12000,17387.78858,-0.203033
3500.53844,3600,12000,17387.78858,0.296184
3488.277674,3600,12000,17387.78858,1.492642
3481.006023,3600,12000,17387.78858,2.070543
3480.07512,3600,12000,17387.78858,1.956579
3495.243852,3600,12000,17387.78858,0.244048
3495.327274,3600,12000,17387.78858,0.211301
3498.338183,3600,12000,17387.78858,-0.11092
3489.557455,3600,12000,17387.78858,0.778245
3485.663837,3600,12000,17387.78858,1.089782
3492.224262,3600,12000,17387.78858,0.324761
3491.290622,3600,12000,17387.78858,0.385649
3488.397029,3600,12000,17387.78858,0.636444
3488.667475,3600,12000,17387.78858,0.545755
3493.937353,3600,12000,17387.78858,-0.035809
3489.17675,3600,12000,17387.78858,0.443832
3500.670238,3600,12000,17387.78858,-0.7499
3506.029702,3600,12000,17387.78858,-1.210856
3504.285247,3600,12000,17387.78858,-0.915325
3514.98246,3600,12000,17387.78858,-1.893514
3502.235091,3600,12000,17387.78858,-0.429425
3505.679827,3600,12000,17387.78858,-0.730957
3505.667853,3600,12000,17387.78858,-0.656663
3501.247675,3600,12000,17387.78858,-0.148979
3501.270524,3600,12000,17387.78858,-0.136366
3495.829945,3600,12000,17387.78858,0.421328
3497.505454,3600,12000,17387.78858,0.211645
3493.049635,3600,12000,17387.78858,0.636062
3488.63219,3600,12000,17387.78858,1.0142
3494.957362,3600,12000,17387.78858,0.280263
3493.613757,3600,12000,17387.78858,0.386597
3498.561694,3600,12000,17387.78858,-0.146856
3487.22744,3600,12000,17387.78858,1.001255
3485.573324,3600,12000,17387.78858,1.066541
3492.147325,3600,12000,17387.78858,0.302487
3497.105226,3600,12000,17387.78858,-0.223552
3502.999442,3600,12000,17387.78858,-0.790618
3505.069526,3600,12000,17387.78858,-0.918565
3496.959097,3600,12000,17387.78858,-0.015666
3493.635233,3600,12000,17387.78858,0.318287
3500.679948,3600,12000,17387.78858,-0.418013
3511.707956,3600,12000,17387.78858,-1.479012
3509.951762,3600,12000,17387.78858,-1.155492
3506.148998,3600,12000,17387.78858,-0.659666
3499.556648,3600,12000,17387.78858,0.065535
3493.953151,3600,12000,17387.78858,0.619332
3494.020178,3600,12000,17387.78858,0.550696
3493.447152,3600,12000,17387.78858,0.552929
3488.760079,3600,12000,17387.78858,0.966343
3484.146067,3600,12000,17387.78858,1.33111
3497.654157,3600,12000,17387.78858,-0.15281
3474.906033,3600,12000,17387.78858,2.137283
3491.270128,3600,12000,17387.78858,0.287146
3493.839609,3600,12000,17387.78858,0.001483
3483.633668,3600,12000,17387.78858,1.021929
3479.578618,3600,12000,17387.78858,1.325241
3471.931825,3600,12000,17387.78858,1.957396
3471.942051,3600,12000,17387.78858,1.760634
3480.140744,3600,12000,17387.78858,0.764701
3480.179632,3600,12000,17387.78858,0.684342
3478.742687,3600,12000,17387.78858,0.759603
3474.791284,3600,12000,17387.78858,1.078783
3478.782592,3600,12000,17387.78858,0.571774
3459.705203,3600,12000,17387.78858,2.422335
3471.839422,3600,12000,17387.78858,0.96668
3469.763509,3600,12000,17387.78858,1.077603
3467.368983,3600,12000,17387.78858,1.209295
3474.573635,3600,12000,17387.78858,0.367901
3467.46759,3600,12000,17387.78858,1.041715
3469.407451,3600,12000,17387.78858,0.743557
3480.926334,3600,12000,17387.78858,-0.482687
3489.877384,3600,12000,17387.78858,-1.329523
3490.135776,3600,12000,17387.78858,-1.22241
3482.16541,3600,12000,17387.78858,-0.303132
3480.220598,3600,12000,17387.78858,-0.078338
3467.227509,3600,12000,17387.78858,1.228805
3482.853382,3600,12000,17387.78858,-0.456663
3477.025375,3600,12000,17387.78858,0.171804
3474.591569,3600,12000,17387.78858,0.398004
3474.622833,3600,12000,17387.78858,0.355077
3484.939408,3600,12000,17387.78858,-0.712088
3479.848497,3600,12000,17387.78858,-0.131788
3484.761223,3600,12000,17387.78858,-0.609882
3493.137039,3600,12000,17387.78858,-1.386475
3503.826483,3600,12000,17387.78858,-2.316772
3502.622511,3600,12000,17387.78858,-1.964698
3523.229134,3600,12000,17387.78858,-3.82889
3497.904764,3600,12000,17387.78858,-0.913564
3504.519049,3600,12000,17387.78858,-1.483636
3493.761192,3600,12000,17387.78858,-0.259487
3481.047013,3600,12000,17387.78858,1.03788
3474.859961,3600,12000,17387.78858,1.552797
3480.310967,3600,12000,17387.78858,0.852417
3477.384322,3600,12000,17387.78858,1.059839
3484.556674,3600,12000,17387.78858,0.23662
3480.153173,3600,12000,17387.78858,0.653308
3484.810197,3600,12000,17387.78858,0.122275
3477.848667,3600,12000,17387.78858,0.806201
3487.471367,3600,12000,17387.78858,-0.236689
3481.160662,3600,12000,17387.78858,0.41805
3487.766563,3600,12000,17387.78858,-0.284345
3477.211578,3600,12000,17387.78858,0.799588
3470.759842,3600,12000,17387.78858,1.364803
3471.785865,3600,12000,17387.78858,1.12572
3477.067986,3600,12000,17387.78858,0.484936
3473.997788,3600,12000,17387.78858,0.743462
3479.15812,3600,12000,17387.78858,0.153083
3482.074402,3600,12000,17387.78858,-0.153854
3479.093241,3600,12000,17387.78858,0.159648
3470.259255,3600,12000,17387.78858,1.027082
3494.040367,3600,12000,17387.78858,-1.453738
3490.314312,3600,12000,17387.78858,-0.935758
3498.067165,3600,12000,17387.78858,-1.617468
3494.36709,3600,12000,17387.78858,-1.085714
3479.882027,3600,12000,17387.78858,0.471364
3479.959723,3600,12000,17387.78858,0.416458
3488.635764,3600,12000,17387.78858,-0.492792
3484.0404,3600,12000,17387.78858,0.016024
3481.60434,3600,12000,17387.78858,0.258027
3478.063689,3600,12000,17387.78858,0.58629
3474.844135,3600,12000,17387.78858,0.849616
3465.387515,3600,12000,17387.78858,1.710317
3484.649388,3600,12000,17387.78858,-0.386902
3475.19198,3600,12000,17387.78858,0.597529
3484.583183,3600,12000,17387.78858,-0.401345
3475.555705,3600,12000,17387.78858,0.541538
3458.43235,3600,12000,17387.78858,2.199719
3445.557497,3600,12000,17387.78858,3.267233
3443.643873,3600,12000,17387.78858,3.131872
3429.417292,3600,12000,17387.78858,4.241343
3420.054698,3600,12000,17387.78858,4.753468
3425.116493,3600,12000,17387.78858,3.771942
3430.679019,3600,12000,17387.78858,2.838495
3437.717166,3600,12000,17387.78858,1.850831
3456.929591,3600,12000,17387.78858,-0.255495
3445.330153,3600,12000,17387.78858,0.929998
3448.70063,3600,12000,17387.78858,0.499951
3442.325535,3600,12000,17387.78858,1.087465
3447.826705,3600,12000,17387.78858,0.428602
3453.762699,3600,12000,17387.78858,-0.207858
3457.128294,3600,12000,17387.78858,-0.523632
3458.30905,3600,12000,17387.78858,-0.589344
3460.152693,3600,12000,17387.78858,-0.714774
3461.509789,3600,12000,17387.78858,-0.779006
3459.93332,3600,12000,17387.78858,-0.543459
3455.863322,3600,12000,17387.78858,-0.082113
3476.553824,3600,12000,17387.78858,-2.142952
3458.02075,3600,12000,17387.78858,-0.075349
3474.607638,3600,12000,17387.78858,-1.726503
3475.056492,3600,12000,17387.78858,-1.598738
3480.268018,3600,12000,17387.78858,-1.960017
3481.967816,3600,12000,17387.78858,-1.933995
3479.842643,3600,12000,17387.78858,-1.528078
3465.646247,3600,12000,17387.78858,0.044369
3463.65931,3600,12000,17387.78858,0.238626
3466.380413,3600,12000,17387.78858,-0.057347
3466.383351,3600,12000,17387.78858,-0.051906
3467.015849,3600,12000,17387.78858,-0.109965
3482.883471,3600,12000,17387.78858,-1.685731
3471.170951,3600,12000,17387.78858,-0.345906
